P,q
0.1,0.0315410701
0.3,0.0889050189
0.5,0.1432957392
0.7,0.1825776051
0.9,0.2027834226
1.0,0.2205996775
2.0,0.3275318799
3.0,0.3992129781
4.0,0.4431757283
5.0,0.4837231666
6.0,0.5204421039
7.0,0.5406248058
8.0,0.5517577981
9.0,0.5590593998
10.0,0.5910483322
20.0,0.6697680935
30.0,0.7176344701
40.0,0.741810371
50.0,0.7421368771
