P,q
0.1,0.1595834831
0.3,0.4878088274
0.5,0.7170681409
0.7,0.9701739597
0.9,1.2047902853
1.0,1.4171290687
2.0,2.0912457615
3.0,2.3867135837
4.0,2.5798780779
5.0,2.6751427427
6.0,2.7502102584
7.0,2.8158986688
8.0,2.8549493799
9.0,2.8747391187
10.0,2.8920757274
20.0,3.0491193974
30.0,3.1291711881
40.0,3.1533817621
50.0,3.211650104
