P,q
0.1,0.0169020377
0.3,0.0566175114
0.5,0.0928132684
0.7,0.1216860418
0.9,0.1646561748
1.0,0.1867422438
2.0,0.3465472503
3.0,0.5444958779
4.0,0.6580699278
5.0,0.8040426321
6.0,0.9111443481
7.0,1.077736059
8.0,1.1681021687
9.0,1.2985042868
10.0,1.4635981147
20.0,2.1362831889
30.0,2.5944381324
40.0,2.7439983589
50.0,2.8876163664
