P,q
0.1,0.1171030129
0.3,0.3352925807
0.5,0.5286355778
0.7,0.6711142491
0.9,0.8181389644
1.0,0.868237911
2.0,1.3317237974
3.0,1.626908455
4.0,1.8027710137
5.0,1.950180987
6.0,2.0132451485
7.0,2.1245538815
8.0,2.1993401589
9.0,2.2433982605
10.0,2.3063699601
20.0,2.5655355657
30.0,2.7396516216
40.0,2.8096247427
50.0,2.8717642851
