P,q
0.1,0.1153739752
0.3,0.3082032949
0.5,0.4651234897
0.7,0.6355646982
0.9,0.7628046189
1.0,0.821536426
2.0,1.2553276554
3.0,1.5045864807
4.0,1.6697296216
5.0,1.7926330786
6.0,1.8831502094
7.0,1.9674600639
8.0,2.0386927217
9.0,2.0643570667
10.0,2.121886869
20.0,2.3854711267
30.0,2.510417992
40.0,2.6006916398
50.0,2.6517552723
