P,q
0.1,0.0669325184
0.3,0.1916438259
0.5,0.2900761368
0.7,0.3889410374
0.9,0.4628148038
1.0,0.5090688758
2.0,0.8523370303
3.0,1.0540526004
4.0,1.2088404473
5.0,1.3260590376
6.0,1.4136435848
7.0,1.4871045747
8.0,1.5535615748
9.0,1.6059808751
10.0,1.6274980831
20.0,1.9431135212
30.0,2.0916106559
40.0,2.1388752045
50.0,2.1811666231
