P,q
0.1,0.0029587812
0.3,0.0103618984
0.5,0.0164150716
0.7,0.0227456306
0.9,0.0267523135
1.0,0.0323863261
2.0,0.0562908127
3.0,0.0960925842
4.0,0.1209216899
5.0,0.1377497581
6.0,0.1611980993
7.0,0.1944782239
8.0,0.2014745086
9.0,0.2218777708
10.0,0.2480568204
20.0,0.4083734495
30.0,0.5303553693
40.0,0.5483299653
50.0,0.6204625857
