P,q
0.1,0.0606352017
0.3,0.1795544308
0.5,0.288421729
0.7,0.3851203791
0.9,0.4654004351
1.0,0.5208181432
2.0,0.9250880449
3.0,1.252634372
4.0,1.4779310321
5.0,1.6592257282
6.0,1.8207467837
7.0,1.9404090103
8.0,2.0421171147
9.0,2.1514137004
10.0,2.2276485477
20.0,2.6774163151
30.0,2.8843923075
40.0,3.0113953496
50.0,3.0920749732
