P,q
0.1,0.0435495611
0.3,0.1277916101
0.5,0.2101855766
0.7,0.2986438889
0.9,0.3608129677
1.0,0.4079165335
2.0,0.7410810776
3.0,1.0309873157
4.0,1.2892750468
5.0,1.4787745819
6.0,1.6316349282
7.0,1.8293312119
8.0,1.9111912109
9.0,2.032689632
10.0,2.1342093452
20.0,2.7791346564
30.0,3.0684063745
40.0,3.3249916507
50.0,3.4249441345
