P,q
0.1,0.0772981593
0.3,0.2205640411
0.5,0.313476706
0.7,0.4121566828
0.9,0.4948176331
1.0,0.5286856613
2.0,0.7783174163
3.0,0.9247655289
4.0,1.0250443262
5.0,1.0718685801
6.0,1.1344498849
7.0,1.1578735696
8.0,1.1967114256
9.0,1.2169451743
10.0,1.2374640138
20.0,1.3599721961
30.0,1.4191362627
40.0,1.4278007145
50.0,1.445056419
