P,q
0.1,0.0253087815
0.3,0.0730778064
0.5,0.1288803491
0.7,0.1696400498
0.9,0.2164488933
1.0,0.2479588464
2.0,0.482739203
3.0,0.6974197621
4.0,0.8833108822
5.0,1.0620726553
6.0,1.2646789333
7.0,1.4314224358
8.0,1.610920348
9.0,1.8163911672
10.0,1.9003750341
20.0,3.1916509922
30.0,3.9891936704
40.0,4.4874558061
50.0,4.8384741232
