P,q
0.1,0.0399050207
0.3,0.1141172637
0.5,0.1703841903
0.7,0.2302918049
0.9,0.2833726481
1.0,0.3016762544
2.0,0.4615082289
3.0,0.5906120276
4.0,0.6694666291
5.0,0.7286615164
6.0,0.7812184088
7.0,0.827719046
8.0,0.8804338942
9.0,0.888281599
10.0,0.923995013
20.0,1.0875293166
30.0,1.1514359089
40.0,1.1817017751
50.0,1.2170915723
