P,q
0.1,0.1169180891
0.3,0.3261969611
0.5,0.5024409252
0.7,0.6352480161
0.9,0.7756745466
1.0,0.8247891591
2.0,1.1979163199
3.0,1.4263261396
4.0,1.5286034627
5.0,1.6584893351
6.0,1.7307743251
7.0,1.7882018414
8.0,1.8173620172
9.0,1.8580943794
10.0,1.8825996758
20.0,2.0673472464
30.0,2.1497914891
40.0,2.1566307813
50.0,2.2364485277
