P,q
0.1,0.112806616
0.3,0.2949997337
0.5,0.4401618552
0.7,0.567793198
0.9,0.6824644626
1.0,0.7314538662
2.0,1.0444960012
3.0,1.2324063472
4.0,1.3569556262
5.0,1.4477840455
6.0,1.5316870675
7.0,1.5925454987
8.0,1.6416828413
9.0,1.6924814164
10.0,1.72426674
20.0,1.9949644009
30.0,2.1619105491
40.0,2.2848633191
50.0,2.3383833565
