P,q
0.1,0.0812624639
0.3,0.2166999036
0.5,0.3209275952
0.7,0.3863944822
0.9,0.4899672352
1.0,0.5054931314
2.0,0.7314507841
3.0,0.8588902684
4.0,0.9355681624
5.0,0.9980608579
6.0,1.008116091
7.0,1.0677925507
8.0,1.1009902301
9.0,1.1095005787
10.0,1.1580816089
20.0,1.2480354926
30.0,1.3038670777
40.0,1.33599374
50.0,1.3428744473
