P,q
0.1,0.033505473
0.3,0.0957426599
0.5,0.1454677686
0.7,0.1994205333
0.9,0.2584033911
1.0,0.2742440981
2.0,0.4391858316
3.0,0.5587861418
4.0,0.6578908654
5.0,0.7324506662
6.0,0.7972400495
7.0,0.8466085195
8.0,0.8895909258
9.0,0.9171264137
10.0,0.9631365349
20.0,1.1512152111
30.0,1.244565419
40.0,1.3149570036
50.0,1.35344056
