P,q
0.1,0.1435817933
0.3,0.3965272484
0.5,0.5607959501
0.7,0.6818661569
0.9,0.8239006579
1.0,0.8921938937
2.0,1.3806138366
3.0,1.6455822299
4.0,1.9412710938
5.0,2.0774934967
6.0,2.3015865008
7.0,2.4858183073
8.0,2.5704469627
9.0,2.7162695127
10.0,2.7663636436
20.0,3.403015925
30.0,3.8543528618
40.0,4.0139796865
50.0,4.1213019627
