P,q
0.1,0.1162939712
0.3,0.335194661
0.5,0.4895208175
0.7,0.6833094296
0.9,0.8068761082
1.0,0.8416923526
2.0,1.4005856098
3.0,1.7615468055
4.0,1.9883053132
5.0,2.2034786321
6.0,2.2951632873
7.0,2.5000429948
8.0,2.5785604956
9.0,2.7035357736
10.0,2.7877006747
20.0,3.302277226
30.0,3.5365164803
40.0,3.6510464516
50.0,3.7838622109
