P,q
0.1,0.0692987591
0.3,0.2029553439
0.5,0.2997196254
0.7,0.3987246636
0.9,0.4796736238
1.0,0.5369451106
2.0,0.8584308483
3.0,1.0815616706
4.0,1.283845221
5.0,1.4034461503
6.0,1.4927686925
7.0,1.5913923252
8.0,1.6584850009
9.0,1.7083494217
10.0,1.7729196208
20.0,2.0795955605
30.0,2.2237407936
40.0,2.3261914827
50.0,2.3713966899
