P,q
0.1,0.1231505999
0.3,0.353281078
0.5,0.529095961
0.7,0.6853031396
0.9,0.8235452574
1.0,0.9169765759
2.0,1.3599572673
3.0,1.6411743971
4.0,1.8526333476
5.0,1.9729667487
6.0,2.0695446616
7.0,2.1598770613
8.0,2.1965093154
9.0,2.2786328309
10.0,2.2789362215
20.0,2.5096344736
30.0,2.59144593
40.0,2.6112660079
50.0,2.6569783109
