10	0.0000288943
20	0.0000693464
40	0.0001155774
60	0.0002022604
80	0.0002253759
100	0.0001907027
200	0.0005663292
400	0.0010228599
600	0.0017047665
800	0.0021670761
1000	0.0024502407
2000	0.0052067615
4000	0.0094657884
6000	0.0153024466
8000	0.0211506626
10000	0.0261262693
50000	0.1209979710
100000	0.2140146556
500000	0.5987775703
1000000	0.7728660160
3000000	1.1298730202
5000000	1.3104106844
5000001	1.3243204234
