10	0.0000256839
20	0.0000410942
40	0.0000821884
60	0.0001078722
80	0.0000975987
100	0.0001438296
200	0.0002465651
400	0.0006472334
600	0.0010170810
800	0.0012122784
1000	0.0016694512
2000	0.0034467746
4000	0.0061076230
6000	0.0094876196
8000	0.0120919635
10000	0.0154565498
50000	0.0781097695
100000	0.1447799456
500000	0.5352671516
1000000	0.8640154836
3000000	1.4940715065
5000000	1.8167276258
5000001	1.8313982493
