10	0.0000094563
20	0.0000283690
40	0.0000661943
60	0.0001040197
80	0.0001607576
100	0.0001260844
200	0.0003656448
400	0.0006304221
600	0.0009771543
800	0.0012639964
1000	0.0015382300
2000	0.0031426543
4000	0.0061781369
6000	0.0095193742
8000	0.0124130118
10000	0.0152877368
50000	0.0805868615
100000	0.1552130817
500000	0.6211454730
1000000	1.0235502258
3000000	1.7723498768
5000000	2.0869462826
5000001	2.0898840497
