P,q
1,0.063609621
3,0.182940642
5,0.272484958
6,0.317270119
7,0.37369149
8,0.421693702
9,0.448921068
10,0.480601813
11,0.529118709
13,0.627554611
30,1.014798022
50,1.334836604
