P,q
1,0.395189577
3,0.999654371
5,1.419112096
6,1.576629683
7,1.714380073
8,1.83173749
9,1.939181589
10,2.032227103
11,2.110060857
13,2.248597179
30,2.84459586
50,3.130965131
