P,q
0.1,0.0822067312
0.3,0.2331080406
0.5,0.3642560182
0.7,0.4982853401
0.9,0.5860259167
1.0,0.6381033556
2.0,1.0550765335
3.0,1.2646865347
4.0,1.4527644679
5.0,1.5792315611
6.0,1.6848531159
7.0,1.7293579241
8.0,1.8315624334
9.0,1.8613588628
10.0,1.9226940507
20.0,2.2229363749
30.0,2.4438585133
40.0,2.5415225648
50.0,2.6759367594
51.0,2.6917165406
