P,q
1,0.31712384
3,0.572023193
5,0.677154693
6,0.714534172
7,0.739988856
8,0.762203012
9,0.783265719
10,0.806031762
11,0.813571804
13,0.844374875
30,0.956848489
50,1.033754314
