P,q
0.1,0.0590369315
0.3,0.1664834534
0.5,0.2731671645
0.7,0.3517193385
0.9,0.4441581361
1.0,0.4821830979
2.0,0.7750099766
3.0,1.0021253295
4.0,1.2059171649
5.0,1.3561908891
6.0,1.506522402
7.0,1.6161013268
8.0,1.6912092946
9.0,1.8067173395
10.0,1.8935737491
20.0,2.4388274295
30.0,2.6997607271
40.0,2.9282109988
50.0,3.0926082803
51.0,3.112250658
