P,q
1,0.325047698
3,0.66535559
5,0.841522017
6,0.902134186
7,0.953293011
8,0.991163216
9,1.025002626
10,1.059391034
11,1.084351139
13,1.13300384
30,1.308602007
50,1.385845899
