P,q
0.1,0.1434752052
0.3,0.4107106812
0.5,0.5661083364
0.7,0.7082068865
0.9,0.8384805853
1.0,0.897173353
2.0,1.2596189156
3.0,1.4504140732
4.0,1.5593547539
5.0,1.6452313241
6.0,1.6880052324
7.0,1.7522765356
8.0,1.7893743098
9.0,1.837603471
10.0,1.8414663243
20.0,2.0057814174
30.0,2.0875126118
40.0,2.1393477876
50.0,2.135741773
51.0,2.1631464567
