P,q
0.1,0.0641582941
0.3,0.1814308206
0.5,0.2864161861
0.7,0.3672655678
0.9,0.4537106075
1.0,0.4907330424
2.0,0.8235205902
3.0,1.0020782424
4.0,1.1512877986
5.0,1.2858746744
6.0,1.3765558395
7.0,1.4384984722
8.0,1.4938523375
9.0,1.5470693053
10.0,1.5846225401
20.0,1.8768398551
30.0,2.037531811
40.0,2.1666154907
50.0,2.248379218
51.0,2.2498003919
