P,q
1,0.35754014
3,0.875947988
5,1.237862767
6,1.385631116
7,1.5170668
8,1.646026219
9,1.747730821
10,1.842047078
11,1.923437342
13,2.089360158
30,2.86007407
50,3.338855885
