P,q
1,0.287407205
3,0.757419514
5,1.149595592
6,1.325657517
7,1.469910839
8,1.622283539
9,1.741105293
10,1.869689082
11,1.988911025
13,2.178917477
30,3.294374117
50,4.034104367
