P,q
1,0.218872141
3,0.579927307
5,0.86302344
6,1.00967718
7,1.10258916
8,1.233327762
9,1.35539799
10,1.478358893
11,1.574928927
13,1.778241335
30,3.04652432
50,3.915801993
