P,q
1,0.276507084
3,0.567508776
5,0.745755493
6,0.805944356
7,0.85495535
8,0.911977006
9,0.947560686
10,0.988739803
11,1.009820208
13,1.069243004
30,1.330287874
50,1.489659203
