P,q
1,0.563977978
3,1.30309181
5,1.722124922
6,1.851555322
7,1.974626988
8,2.030418577
9,2.110668469
10,2.184415153
11,2.224299311
13,2.322149857
30,2.585493171
50,2.714800287
