P,q
0.1,0.0616515489
0.3,0.1775165996
0.5,0.271961307
0.7,0.3775322647
0.9,0.4592891429
1.0,0.4926524833
2.0,0.8094886388
3.0,1.0339296593
4.0,1.1982652994
5.0,1.3179212885
6.0,1.4016969186
7.0,1.4705450864
8.0,1.5478226987
9.0,1.6087602362
10.0,1.6493356057
20.0,1.9194271274
30.0,2.0244227664
40.0,2.1307282826
50.0,2.1747504268
51.0,2.1918199233
