P,q
1,0.299701232
3,0.791013733
5,1.199184683
6,1.37068092
7,1.506040764
8,1.646207567
9,1.768446518
10,1.879406124
11,1.983470657
13,2.150625551
30,2.984978959
50,3.469314932
