P,q
1,0.452711315
3,0.999045417
5,1.310627999
6,1.408420274
7,1.494283782
8,1.568796052
9,1.627049701
10,1.676719491
11,1.722338983
13,1.801710961
30,2.139285665
50,2.323827789
