P,q
1,0.425760253
3,0.828056659
5,1.037737433
6,1.126490037
7,1.187574633
8,1.26031097
9,1.295237299
10,1.3402305
11,1.37405739
13,1.451500654
30,1.760399651
50,1.939892808
