P,q
1,0.33866692
3,0.886224346
5,1.291356756
6,1.442755709
7,1.582234923
8,1.697889108
9,1.807990476
10,1.88661264
11,1.973499377
13,2.106303942
30,2.729640305
50,3.024554323
