P,q
1,0.64153056
3,1.321084226
5,1.654298738
6,1.775415444
7,1.854964402
8,1.931418749
9,1.992679602
10,2.052717491
11,2.103866684
13,2.1855719
30,2.517052014
50,2.660224678
