P,q
1,0.656176744
3,1.135983835
5,1.366471117
6,1.456821592
7,1.528944401
8,1.578665238
9,1.636651852
10,1.681173591
11,1.731280652
13,1.792568955
30,2.162063266
50,2.368180856
