P,q
0.1,0.0437714697
0.3,0.1244444888
0.5,0.2001153185
0.7,0.2713109916
0.9,0.3353824743
1.0,0.3620669824
2.0,0.6009793196
3.0,0.7892271516
4.0,0.9197232726
5.0,1.034625692
6.0,1.1272447903
7.0,1.2107517671
8.0,1.2736767221
9.0,1.3366294156
10.0,1.3692176169
20.0,1.634176475
30.0,1.8295577436
40.0,1.9257689872
50.0,1.9722911988
51.0,1.9835345674
