P,q
1,0.208066048
3,0.515025737
5,0.729032511
6,0.815030499
7,0.889707589
8,0.961881444
9,1.034011958
10,1.084489833
11,1.141793572
13,1.233986559
30,1.677998076
50,1.934785209
