P,q
0.1,0.0537922863
0.3,0.1575191425
0.5,0.2527805968
0.7,0.3449394403
0.9,0.4466167241
1.0,0.4635988955
2.0,0.806247335
3.0,1.0506293081
4.0,1.2468334877
5.0,1.458201421
6.0,1.611590598
7.0,1.7395116548
8.0,1.8084831052
9.0,1.9423422715
10.0,2.0375523581
20.0,2.6702178616
30.0,2.9466532979
40.0,3.1398113711
50.0,3.2710250993
51.0,3.3173125604
