P,q
1,0.316560943
3,0.755568699
5,1.00217351
6,1.109077849
7,1.186679018
8,1.255040793
9,1.306505015
10,1.356360511
11,1.411222112
13,1.482245937
30,1.82549423
50,1.991512202
