P,q
1,0.354856039
3,0.831469729
5,1.133746706
6,1.243233239
7,1.34282544
8,1.420857329
9,1.495498644
10,1.558190811
11,1.614663212
13,1.714710296
30,2.153988881
50,2.403890709
