P,q
0.1,0.0
0.3,3.46732e-05
0.5,6.50123e-05
0.7,9.10172e-05
0.9,8.6683e-05
1.0,9.96855e-05
2.0,0.0002210418
3.0,0.0002383784
4.0,0.0003077248
5.0,0.0005157641
6.0,0.0005027617
7.0,0.0007714791
8.0,0.0008104865
9.0,0.0009275086
10.0,0.0009881867
20.0,0.0020413857
30.0,0.0026655036
40.0,0.0040611006
50.0,0.0039960883
51.0,0.0046852185
