P,q
1,0.34490716
3,0.903646229
5,1.342635011
6,1.50895395
7,1.67118484
8,1.79682791
9,1.92808723
10,2.040592039
11,2.134395417
13,2.31459403
30,3.121889021
50,3.529698192
