P,q
1,0.338689313
3,0.662717514
5,0.871634026
6,0.943139454
7,1.014368938
8,1.075530104
9,1.138713891
10,1.188172751
11,1.21920409
13,1.322601914
30,1.812110844
50,2.092795724
