P,q
0.1,0.0497623712
0.3,0.1436385313
0.5,0.2287360631
0.7,0.2958098262
0.9,0.3582121612
1.0,0.3893550146
2.0,0.6223811004
3.0,0.7739440379
4.0,0.8715050153
5.0,0.9407190615
6.0,1.0153011521
7.0,1.0700280977
8.0,1.1118030204
9.0,1.1233996356
10.0,1.1592801114
20.0,1.3299511438
30.0,1.3937435596
40.0,1.4352253361
50.0,1.4521710831
51.0,1.4581884623
