P,q
1,0.258806314
3,0.566756536
5,0.76039483
6,0.825217766
7,0.894573849
8,0.959143338
9,1.006480097
10,1.047854665
11,1.083029281
13,1.151411204
30,1.488761253
50,1.675474753
