P,q
1,0.446055087
3,0.985381891
5,1.313718997
6,1.418044338
7,1.521101206
8,1.605261739
9,1.67162971
10,1.755353934
11,1.80431653
13,1.902133366
30,2.393375248
50,2.640238295
