P,q
1,0.254416814
3,0.694464334
5,1.055054977
6,1.204021006
7,1.341575373
8,1.471436303
9,1.593193831
10,1.69339872
11,1.792514452
13,1.968900081
30,2.830718107
50,3.300435946
