P,q
1,0.509782654
3,1.091496128
5,1.402677957
6,1.518492587
7,1.611761737
8,1.683472958
9,1.761669408
10,1.814832874
11,1.863238366
13,1.949007765
30,2.303656039
50,2.463351911
