P,q
0.1,0.2849639902
0.3,0.7769375129
0.5,1.1438372619
0.7,1.4456692058
0.9,1.6114225954
1.0,1.7351221312
2.0,2.3372304833
3.0,2.598930331
4.0,2.7566667287
5.0,2.8759317188
6.0,2.9627443903
7.0,3.0205784104
8.0,3.0659065036
9.0,3.1042147432
10.0,3.1529258546
20.0,3.3144332481
30.0,3.3984503064
40.0,3.4346953764
50.0,3.4826414107
51.0,3.479896561
