P,q
1,0.410549422
3,0.972012006
5,1.379237105
6,1.532776786
7,1.666427962
8,1.786865284
9,1.893528558
10,1.971586194
11,2.059482435
13,2.194555226
30,2.816344284
50,3.104619771
