P,q
0.1,0.0107194178
0.3,0.0318192264
0.5,0.0559949346
0.7,0.0639959721
0.9,0.0908715682
1.0,0.0969678903
2.0,0.2005560536
3.0,0.2658156719
4.0,0.3549119713
5.0,0.4518182204
6.0,0.4643745482
7.0,0.5492915692
8.0,0.5986477384
9.0,0.6227741335
10.0,0.6759520618
20.0,1.0229431293
30.0,1.2592881074
40.0,1.4205848327
50.0,1.5317733652
51.0,1.5881566399
