P,q
1,0.094735228
3,0.257099676
5,0.405448805
6,0.4508003
7,0.520599502
8,0.553143472
9,0.605657934
10,0.645201617
11,0.687891921
13,0.762621984
30,1.170474818
50,1.382000511
