P,q
1,0.383555792
3,0.885790309
5,1.179458144
6,1.275194777
7,1.361095899
8,1.429964283
9,1.492176593
10,1.553988919
11,1.587533054
13,1.672057762
30,2.080670731
50,2.333694413
