P,q
1,0.343457401
3,0.768276654
5,1.028915916
6,1.131847093
7,1.210385944
8,1.288588173
9,1.350588727
10,1.41482813
11,1.463255934
13,1.549490376
30,1.927115141
50,2.102404136
