P,q
1,0.244841148
3,0.625118918
5,0.921899045
6,1.047299614
7,1.153525737
8,1.242799407
9,1.330170851
10,1.408035976
11,1.488343657
13,1.605416807
30,2.125203408
50,2.366813179
