P,q
1,0.501584699
3,1.442190097
5,2.171682634
6,2.365649449
7,2.575791453
8,2.80721215
9,2.92105609
10,3.042508695
11,3.118557435
13,3.292895798
30,3.76052322
50,3.903772455
